guard,coreLen,coreTh,exitTh,tp,sl,maxBars,trainN,trainExp,trainPF,trainWin,testN,testExp,testPF,testWin,testDD,robust
none,3,10,70,2,5,24,398,-0.257,0.902,46.2,160,0.415,1.195,56.9,-22.3,4
none,3,10,70,2,5,48,398,-0.257,0.902,46.2,160,0.415,1.195,56.9,-22.3,4
none,3,10,70,3,2,0,448,-0.033,0.995,25.9,196,0.050,1.023,28.6,-18.5,3
none,3,10,70,3,2,24,448,-0.033,0.995,25.9,196,0.050,1.023,28.6,-18.5,3
none,3,10,70,3,2,48,448,-0.033,0.995,25.9,196,0.050,1.023,28.6,-18.5,3
none,3,10,70,3,3,0,429,-0.003,0.991,34.2,181,0.078,1.031,36.4,-22.4,3
none,3,10,70,3,3,24,429,-0.003,0.991,34.2,181,0.078,1.031,36.4,-22.4,3
none,3,10,70,3,3,48,429,-0.003,0.991,34.2,181,0.078,1.031,36.4,-22.4,3
none,3,10,70,3,5,0,396,-0.218,0.918,43.6,160,0.527,1.230,52.5,-22.3,4
none,3,10,70,3,5,24,396,-0.218,0.918,43.6,160,0.527,1.230,52.5,-22.3,4
none,3,10,70,3,5,48,396,-0.218,0.918,43.6,160,0.527,1.230,52.5,-22.3,4
none,3,15,60,0,2,0,787,-0.100,0.945,19.3,378,-0.022,0.989,24.4,-29.3,2
none,3,15,60,0,2,24,787,-0.100,0.945,19.3,378,-0.022,0.989,24.4,-29.3,2
none,3,15,60,0,2,48,787,-0.100,0.945,19.3,378,-0.022,0.989,24.4,-29.3,2
none,3,15,60,0,3,0,741,-0.042,0.974,25.9,346,0.093,1.046,33.3,-31.6,2
none,3,15,60,0,3,24,741,-0.042,0.974,25.9,346,0.093,1.046,33.3,-31.6,2
none,3,15,60,0,3,48,741,-0.042,0.974,25.9,346,0.093,1.046,33.3,-31.6,2
none,3,15,60,0,5,0,660,-0.288,0.907,34.8,291,0.064,1.034,44.5,-36.4,3
none,3,15,60,0,5,24,660,-0.288,0.907,34.8,291,0.064,1.034,44.5,-36.4,3
none,3,15,60,0,5,48,660,-0.288,0.907,34.8,291,0.064,1.034,44.5,-36.4,3
none,3,15,60,2,2,0,789,-0.203,0.892,27.2,379,-0.139,0.897,32.8,-28.4,2
none,3,15,60,2,2,24,789,-0.203,0.892,27.2,379,-0.139,0.897,32.8,-28.4,2
none,3,15,60,2,2,48,789,-0.203,0.892,27.2,379,-0.139,0.897,32.8,-28.4,2
none,3,15,60,2,3,0,748,-0.158,0.925,35.7,348,0.036,1.015,43.7,-26.7,4
none,3,15,60,2,3,24,748,-0.158,0.925,35.7,348,0.036,1.015,43.7,-26.7,4
none,3,15,60,2,3,48,748,-0.158,0.925,35.7,348,0.036,1.015,43.7,-26.7,4
none,3,15,60,2,5,0,675,-0.285,0.903,46.3,296,0.204,1.098,56.2,-29.4,3
none,3,15,60,2,5,24,675,-0.285,0.903,46.3,296,0.204,1.098,56.2,-29.4,3
none,3,15,60,2,5,48,675,-0.285,0.903,46.3,296,0.204,1.098,56.2,-29.4,3
none,3,15,60,3,2,0,789,-0.201,0.901,24.9,379,-0.056,0.961,29.9,-24.9,2
none,3,15,60,3,2,24,789,-0.201,0.901,24.9,379,-0.056,0.961,29.9,-24.9,2
none,3,15,60,3,2,48,789,-0.201,0.901,24.9,379,-0.056,0.961,29.9,-24.9,2
none,3,15,60,3,3,0,748,-0.149,0.935,33.3,347,0.014,1.008,38.9,-26.6,3
none,3,15,60,3,3,24,748,-0.149,0.935,33.3,347,0.014,1.008,38.9,-26.6,3
none,3,15,60,3,3,48,748,-0.149,0.935,33.3,347,0.014,1.008,38.9,-26.6,3
none,3,15,60,3,5,0,672,-0.246,0.918,43.9,294,0.193,1.088,52.2,-27.6,3
none,3,15,60,3,5,24,672,-0.246,0.918,43.9,294,0.193,1.088,52.2,-27.6,3
none,3,15,60,3,5,48,672,-0.246,0.918,43.9,294,0.193,1.088,52.2,-27.6,3
none,3,15,70,0,2,0,786,-0.107,0.960,16.3,378,0.009,1.004,20.7,-30.3,2
none,3,15,70,0,2,24,786,-0.107,0.960,16.3,378,0.009,1.004,20.7,-30.3,2
none,3,15,70,0,2,48,786,-0.107,0.960,16.3,378,0.009,1.004,20.7,-30.3,2
none,3,15,70,0,3,0,739,-0.016,1.003,21.9,346,0.113,1.050,28.7,-34.4,4
none,3,15,70,0,3,24,739,-0.016,1.003,21.9,346,0.113,1.050,28.7,-34.4,4
none,3,15,70,0,3,48,739,-0.016,1.003,21.9,346,0.113,1.050,28.7,-34.4,4
none,3,15,70,0,5,0,657,-0.122,0.976,31.1,289,-0.003,1.008,39.7,-40.2,3
none,3,15,70,0,5,24,657,-0.122,0.976,31.1,289,-0.021,1.003,39.7,-40.7,3
none,3,15,70,0,5,48,657,-0.122,0.976,31.1,289,-0.003,1.008,39.7,-40.2,3
none,3,15,70,2,2,0,789,-0.188,0.902,27.1,379,-0.131,0.903,32.8,-28.0,2
none,3,15,70,2,2,24,789,-0.188,0.902,27.1,379,-0.131,0.903,32.8,-28.0,2
none,3,15,70,2,2,48,789,-0.188,0.902,27.1,379,-0.131,0.903,32.8,-28.0,2
none,3,15,70,2,3,0,748,-0.132,0.939,35.6,348,0.046,1.021,43.7,-26.4,4
none,3,15,70,2,3,24,748,-0.132,0.939,35.6,348,0.046,1.021,43.7,-26.4,4
none,3,15,70,2,3,48,748,-0.132,0.939,35.6,348,0.046,1.021,43.7,-26.4,4
none,3,15,70,2,5,0,675,-0.244,0.918,46.2,296,0.253,1.120,57.3,-29.0,3
none,3,15,70,2,5,24,675,-0.244,0.918,46.2,296,0.253,1.120,57.3,-29.0,3
none,3,15,70,2,5,48,675,-0.244,0.918,46.2,296,0.253,1.120,57.3,-29.0,3
none,3,15,70,3,2,0,789,-0.175,0.918,24.8,379,-0.072,0.949,28.9,-25.8,2
none,3,15,70,3,2,24,789,-0.175,0.918,24.8,379,-0.072,0.949,28.9,-25.8,2
none,3,15,70,3,2,48,789,-0.175,0.918,24.8,379,-0.072,0.949,28.9,-25.8,2
none,3,15,70,3,3,0,748,-0.108,0.955,33.2,347,-0.013,0.992,37.5,-26.9,2
none,3,15,70,3,3,24,748,-0.108,0.955,33.2,347,-0.013,0.992,37.5,-26.9,2
none,3,15,70,3,3,48,748,-0.108,0.955,33.2,347,-0.013,0.992,37.5,-26.9,2
none,3,15,70,3,5,0,672,-0.196,0.936,43.5,294,0.199,1.086,51.6,-27.3,4
none,3,15,70,3,5,24,672,-0.196,0.936,43.5,294,0.199,1.086,51.6,-27.3,4
none,3,15,70,3,5,48,672,-0.196,0.936,43.5,294,0.199,1.086,51.6,-27.3,4
none,4,5,60,0,2,0,57,-0.210,0.568,11.6,24,2.870,2.408,45.2,-5.1,5
none,4,5,60,0,2,24,57,-0.210,0.568,11.6,24,2.870,2.408,45.2,-5.1,5
none,4,5,60,0,2,48,57,-0.210,0.568,11.6,24,2.870,2.408,45.2,-5.1,5
none,4,5,60,0,3,0,55,-0.953,0.454,12.9,23,2.472,1.767,46.7,-7.1,4
none,4,5,60,0,3,24,55,-0.953,0.454,12.9,23,2.472,1.767,46.7,-7.1,4
none,4,5,60,0,3,48,55,-0.953,0.454,12.9,23,2.472,1.767,46.7,-7.1,4
none,4,5,60,0,5,0,49,-1.993,0.448,18.4,20,2.645,1.733,55.6,-8.0,4
none,4,5,60,0,5,24,49,-1.993,0.448,18.4,20,2.645,1.733,55.6,-8.0,4
none,4,5,60,0,5,48,49,-1.993,0.448,18.4,20,2.645,1.733,55.6,-8.0,4
none,4,5,60,2,2,0,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,60,2,2,24,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,60,2,2,48,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,60,2,3,0,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,60,2,3,24,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,60,2,3,48,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,60,2,5,0,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,60,2,5,24,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,60,2,5,48,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,60,3,2,0,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,60,3,2,24,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,60,3,2,48,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,60,3,3,0,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,60,3,3,24,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,60,3,3,48,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,60,3,5,0,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,5,60,3,5,24,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,5,60,3,5,48,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,5,70,0,2,0,57,-0.689,0.493,9.6,24,4.119,2.842,42.4,-5.1,5
none,4,5,70,0,2,24,57,-0.689,0.493,9.6,24,4.119,2.842,42.4,-5.1,5
none,4,5,70,0,2,48,57,-0.689,0.493,9.6,24,4.119,2.842,42.4,-5.1,5
none,4,5,70,0,3,0,55,-1.485,0.398,10.7,23,3.663,2.078,43.3,-6.8,5
none,4,5,70,0,3,24,55,-1.485,0.398,10.7,23,3.663,2.078,43.3,-6.8,5
none,4,5,70,0,3,48,55,-1.485,0.398,10.7,23,3.663,2.078,43.3,-6.8,5
none,4,5,70,0,5,0,49,-2.544,0.401,16.1,20,3.948,1.963,51.6,-8.0,4
none,4,5,70,0,5,24,49,-2.544,0.401,16.1,20,3.948,1.963,51.6,-8.0,4
none,4,5,70,0,5,48,49,-2.544,0.401,16.1,20,3.948,1.963,51.6,-8.0,4
none,4,5,70,2,2,0,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,70,2,2,24,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,70,2,2,48,57,-0.279,0.597,24.2,24,0.931,1.415,47.7,-5.3,5
none,4,5,70,2,3,0,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,70,2,3,24,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,70,2,3,48,55,-0.897,0.484,25.8,23,0.491,1.040,49.2,-7.3,1
none,4,5,70,2,5,0,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,70,2,5,24,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,70,2,5,48,49,-1.214,0.552,39.6,20,0.488,1.124,58.4,-8.0,2
none,4,5,70,3,2,0,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,70,3,2,24,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,70,3,2,48,57,-0.224,0.592,22.9,24,0.976,1.467,47.7,-5.3,5
none,4,5,70,3,3,0,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,70,3,3,24,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,70,3,3,48,55,-0.860,0.479,24.3,23,0.544,1.079,49.2,-7.3,2
none,4,5,70,3,5,0,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,5,70,3,5,24,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,5,70,3,5,48,49,-1.285,0.528,36.2,20,0.552,1.158,58.4,-8.0,3
none,4,10,60,0,2,0,213,-0.338,0.783,13.1,73,1.166,1.668,26.8,-14.0,5
none,4,10,60,0,2,24,213,-0.338,0.783,13.1,73,1.166,1.668,26.8,-14.0,5
none,4,10,60,0,2,48,213,-0.338,0.783,13.1,73,1.166,1.668,26.8,-14.0,5
none,4,10,60,0,3,0,205,-0.536,0.741,16.9,69,0.682,1.233,28.7,-18.2,4
none,4,10,60,0,3,24,205,-0.536,0.741,16.9,69,0.682,1.233,28.7,-18.2,4
none,4,10,60,0,3,48,205,-0.536,0.741,16.9,69,0.682,1.233,28.7,-18.2,4
none,4,10,60,0,5,0,188,-0.564,0.803,25.9,61,0.399,1.098,36.4,-22.1,3
none,4,10,60,0,5,24,188,-0.564,0.803,25.9,61,0.399,1.098,36.4,-22.1,3
none,4,10,60,0,5,48,188,-0.564,0.803,25.9,61,0.399,1.098,36.4,-22.1,3
none,4,10,60,2,2,0,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,60,2,2,24,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,60,2,2,48,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,60,2,3,0,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,60,2,3,24,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,60,2,3,48,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,60,2,5,0,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,60,2,5,24,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,60,2,5,48,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,60,3,2,0,213,-0.028,0.949,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,60,3,2,24,213,-0.028,0.949,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,60,3,2,48,213,-0.028,0.949,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,60,3,3,0,205,-0.367,0.782,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,60,3,3,24,205,-0.367,0.782,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,60,3,3,48,205,-0.367,0.782,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,60,3,5,0,188,-0.385,0.830,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,10,60,3,5,24,188,-0.385,0.830,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,10,60,3,5,48,188,-0.385,0.830,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,10,70,0,2,0,213,-0.239,0.851,11.8,73,1.726,1.954,25.6,-14.0,5
none,4,10,70,0,2,24,213,-0.284,0.831,11.8,73,1.674,1.919,25.6,-14.1,4
none,4,10,70,0,2,48,213,-0.239,0.851,11.8,73,1.726,1.954,25.6,-14.0,5
none,4,10,70,0,3,0,205,-0.193,0.869,15.9,69,1.268,1.443,27.3,-18.2,4
none,4,10,70,0,3,24,205,-0.238,0.854,15.9,69,1.212,1.417,27.3,-18.5,4
none,4,10,70,0,3,48,205,-0.193,0.869,15.9,69,1.268,1.443,27.3,-18.2,4
none,4,10,70,0,5,0,188,-0.416,0.857,22.9,61,1.220,1.317,34.8,-22.9,5
none,4,10,70,0,5,24,188,-0.390,0.862,23.5,61,0.988,1.245,34.8,-23.7,4
none,4,10,70,0,5,48,188,-0.416,0.857,22.9,61,1.220,1.317,34.8,-22.9,5
none,4,10,70,2,2,0,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,70,2,2,24,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,70,2,2,48,213,-0.029,0.958,25.9,73,0.060,1.022,32.3,-14.0,3
none,4,10,70,2,3,0,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,70,2,3,24,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,70,2,3,48,205,-0.381,0.784,30.0,69,-0.314,0.820,36.0,-17.9,1
none,4,10,70,2,5,0,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,70,2,5,24,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,70,2,5,48,189,-0.405,0.818,42.4,61,0.268,1.111,54.9,-16.9,3
none,4,10,70,3,2,0,213,-0.026,0.951,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,70,3,2,24,213,-0.026,0.951,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,70,3,2,48,213,-0.026,0.951,24.4,73,0.084,1.026,31.3,-14.0,3
none,4,10,70,3,3,0,205,-0.364,0.783,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,70,3,3,24,205,-0.364,0.783,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,70,3,3,48,205,-0.364,0.783,28.5,69,-0.297,0.820,35.0,-17.8,1
none,4,10,70,3,5,0,188,-0.382,0.831,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,10,70,3,5,24,188,-0.382,0.831,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,10,70,3,5,48,188,-0.382,0.831,40.2,61,0.192,1.064,51.7,-18.5,3
none,4,15,60,0,2,0,466,-0.031,1.000,16.3,188,0.211,1.121,20.8,-22.8,5
none,4,15,60,0,2,24,466,-0.031,1.000,16.3,188,0.211,1.121,20.8,-22.8,5
none,4,15,60,0,2,48,466,-0.031,1.000,16.3,188,0.211,1.121,20.8,-22.8,5
none,4,15,60,0,3,0,437,-0.020,0.987,21.5,175,0.427,1.188,29.2,-26.3,5
none,4,15,60,0,3,24,437,-0.020,0.987,21.5,175,0.427,1.188,29.2,-26.3,5
none,4,15,60,0,3,48,437,-0.020,0.987,21.5,175,0.427,1.188,29.2,-26.3,5
none,4,15,60,0,5,0,395,-0.342,0.898,28.4,154,0.649,1.244,41.5,-31.5,4
none,4,15,60,0,5,24,395,-0.342,0.898,28.4,154,0.649,1.244,41.5,-31.5,4
none,4,15,60,0,5,48,395,-0.342,0.898,28.4,154,0.649,1.244,41.5,-31.5,4
none,4,15,60,2,2,0,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,60,2,2,24,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,60,2,2,48,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,60,2,3,0,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,60,2,3,24,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,60,2,3,48,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,60,2,5,0,404,-0.230,0.912,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,60,2,5,24,404,-0.230,0.912,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,60,2,5,48,404,-0.230,0.912,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,60,3,2,0,466,0.072,1.070,25.9,188,-0.065,0.966,27.0,-20.0,2
none,4,15,60,3,2,24,466,0.072,1.070,25.9,188,-0.065,0.966,27.0,-20.0,2
none,4,15,60,3,2,48,466,0.072,1.070,25.9,188,-0.065,0.966,27.0,-20.0,2
none,4,15,60,3,3,0,439,0.015,1.003,33.8,175,0.072,1.048,36.3,-24.4,3
none,4,15,60,3,3,24,439,0.015,1.003,33.8,175,0.072,1.048,36.3,-24.4,3
none,4,15,60,3,3,48,439,0.015,1.003,33.8,175,0.072,1.048,36.3,-24.4,3
none,4,15,60,3,5,0,401,-0.208,0.926,43.1,156,0.545,1.259,52.3,-24.5,4
none,4,15,60,3,5,24,401,-0.208,0.926,43.1,156,0.545,1.259,52.3,-24.5,4
none,4,15,60,3,5,48,401,-0.208,0.926,43.1,156,0.545,1.259,52.3,-24.5,4
none,4,15,70,0,2,0,465,0.175,1.116,14.1,188,0.599,1.334,20.2,-22.0,5
none,4,15,70,0,2,24,465,0.157,1.107,14.1,188,0.574,1.321,20.2,-22.6,5
none,4,15,70,0,2,48,465,0.175,1.116,14.1,188,0.599,1.334,20.2,-22.0,5
none,4,15,70,0,3,0,436,0.330,1.131,18.7,175,0.665,1.284,26.1,-28.4,5
none,4,15,70,0,3,24,436,0.312,1.123,18.7,175,0.639,1.274,26.1,-28.9,5
none,4,15,70,0,3,48,436,0.330,1.131,18.7,175,0.665,1.284,26.1,-28.4,5
none,4,15,70,0,5,0,393,-0.201,0.949,24.0,154,1.167,1.386,38.3,-33.6,5
none,4,15,70,0,5,24,394,-0.206,0.948,24.2,154,1.063,1.356,38.3,-35.6,5
none,4,15,70,0,5,48,393,-0.201,0.949,24.0,154,1.167,1.386,38.3,-33.6,5
none,4,15,70,2,2,0,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,70,2,2,24,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,70,2,2,48,466,0.018,1.034,27.3,188,-0.234,0.857,30.0,-19.7,1
none,4,15,70,2,3,0,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,70,2,3,24,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,70,2,3,48,439,-0.064,0.965,35.2,175,0.005,1.018,41.2,-23.8,2
none,4,15,70,2,5,0,404,-0.213,0.918,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,70,2,5,24,404,-0.213,0.918,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,70,2,5,48,404,-0.213,0.918,45.4,156,0.472,1.244,56.7,-24.5,4
none,4,15,70,3,2,0,466,0.074,1.071,25.8,188,-0.033,0.981,27.0,-19.6,3
none,4,15,70,3,2,24,466,0.074,1.071,25.8,188,-0.033,0.981,27.0,-19.6,3
none,4,15,70,3,2,48,466,0.074,1.071,25.8,188,-0.033,0.981,27.0,-19.6,3
none,4,15,70,3,3,0,439,0.024,1.008,33.5,175,0.105,1.061,36.3,-23.7,3
none,4,15,70,3,3,24,439,0.024,1.008,33.5,175,0.105,1.061,36.3,-23.7,3
none,4,15,70,3,3,48,439,0.024,1.008,33.5,175,0.105,1.061,36.3,-23.7,3
none,4,15,70,3,5,0,401,-0.169,0.941,43.1,156,0.581,1.272,52.3,-24.5,4
none,4,15,70,3,5,24,401,-0.169,0.941,43.1,156,0.581,1.272,52.3,-24.5,4
none,4,15,70,3,5,48,401,-0.169,0.941,43.1,156,0.581,1.272,52.3,-24.5,4
sma100,2,5,60,0,2,0,100,-0.575,0.748,21.4,55,-0.133,0.935,29.0,-10.8,3
sma100,2,5,60,0,2,24,100,-0.575,0.748,21.4,55,-0.133,0.935,29.0,-10.8,3
sma100,2,5,60,0,2,48,100,-0.575,0.748,21.4,55,-0.133,0.935,29.0,-10.8,3
sma100,2,5,60,0,3,0,99,-0.353,0.930,31.5,52,-0.066,0.965,40.5,-13.1,2
sma100,2,5,60,0,3,24,99,-0.353,0.930,31.5,52,-0.066,0.965,40.5,-13.1,2
sma100,2,5,60,0,3,48,99,-0.353,0.930,31.5,52,-0.066,0.965,40.5,-13.1,2
sma100,2,5,60,0,5,0,90,-0.503,0.950,43.8,44,-0.060,1.000,52.7,-13.8,3
sma100,2,5,60,0,5,24,90,-0.503,0.950,43.8,44,-0.060,1.000,52.7,-13.8,3
sma100,2,5,60,0,5,48,90,-0.503,0.950,43.8,44,-0.060,1.000,52.7,-13.8,3
sma100,2,5,60,2,2,0,100,-0.242,0.918,29.0,55,-0.296,0.815,33.1,-10.1,2
sma100,2,5,60,2,2,24,100,-0.242,0.918,29.0,55,-0.296,0.815,33.1,-10.1,2
sma100,2,5,60,2,2,48,100,-0.242,0.918,29.0,55,-0.296,0.815,33.1,-10.1,2
sma100,2,5,60,2,3,0,99,-0.156,0.950,38.0,52,-0.544,0.735,40.5,-13.4,2
sma100,2,5,60,2,3,24,99,-0.156,0.950,38.0,52,-0.544,0.735,40.5,-13.4,2
sma100,2,5,60,2,3,48,99,-0.156,0.950,38.0,52,-0.544,0.735,40.5,-13.4,2
sma100,2,5,60,2,5,0,90,-0.064,1.043,52.2,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,60,2,5,24,90,-0.064,1.043,52.2,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,60,2,5,48,90,-0.064,1.043,52.2,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,60,3,2,0,100,-0.437,0.819,24.5,55,-0.334,0.790,31.5,-10.8,2
sma100,2,5,60,3,2,24,100,-0.437,0.819,24.5,55,-0.334,0.790,31.5,-10.8,2
sma100,2,5,60,3,2,48,100,-0.437,0.819,24.5,55,-0.334,0.790,31.5,-10.8,2
sma100,2,5,60,3,3,0,99,-0.188,0.963,35.3,52,-0.529,0.745,40.5,-13.1,2
sma100,2,5,60,3,3,24,99,-0.188,0.963,35.3,52,-0.529,0.745,40.5,-13.1,2
sma100,2,5,60,3,3,48,99,-0.188,0.963,35.3,52,-0.529,0.745,40.5,-13.1,2
sma100,2,5,60,3,5,0,90,-0.254,0.999,47.9,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,60,3,5,24,90,-0.254,0.999,47.9,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,60,3,5,48,90,-0.254,0.999,47.9,44,-0.434,0.846,52.7,-13.8,1
sma100,2,5,70,0,2,0,100,-0.437,0.864,19.1,55,0.051,1.079,29.0,-10.8,3
sma100,2,5,70,0,2,24,100,-0.437,0.864,19.1,55,0.051,1.079,29.0,-10.8,3
sma100,2,5,70,0,2,48,100,-0.437,0.864,19.1,55,0.051,1.079,29.0,-10.8,3
sma100,2,5,70,0,3,0,99,-0.078,1.102,29.2,52,0.006,1.038,36.5,-13.1,2
sma100,2,5,70,0,3,24,99,-0.078,1.102,29.2,52,0.006,1.038,36.5,-13.1,2
sma100,2,5,70,0,3,48,99,-0.078,1.102,29.2,52,0.006,1.038,36.5,-13.1,2
sma100,2,5,70,0,5,0,90,-0.266,1.078,39.0,44,-0.035,1.042,50.2,-14.4,2
sma100,2,5,70,0,5,24,90,-0.266,1.078,39.0,44,-0.035,1.042,50.2,-14.4,2
sma100,2,5,70,0,5,48,90,-0.266,1.078,39.0,44,-0.035,1.042,50.2,-14.4,2
sma100,2,5,70,2,2,0,100,-0.239,0.920,29.0,55,-0.272,0.835,33.1,-10.1,2
sma100,2,5,70,2,2,24,100,-0.239,0.920,29.0,55,-0.272,0.835,33.1,-10.1,2
sma100,2,5,70,2,2,48,100,-0.239,0.920,29.0,55,-0.272,0.835,33.1,-10.1,2
sma100,2,5,70,2,3,0,99,-0.154,0.952,38.0,52,-0.439,0.806,40.5,-13.4,2
sma100,2,5,70,2,3,24,99,-0.154,0.952,38.0,52,-0.439,0.806,40.5,-13.4,2
sma100,2,5,70,2,3,48,99,-0.154,0.952,38.0,52,-0.439,0.806,40.5,-13.4,2
sma100,2,5,70,2,5,0,90,-0.166,1.015,50.5,44,-0.427,0.870,52.7,-14.4,1
sma100,2,5,70,2,5,24,90,-0.166,1.015,50.5,44,-0.427,0.870,52.7,-14.4,1
sma100,2,5,70,2,5,48,90,-0.166,1.015,50.5,44,-0.427,0.870,52.7,-14.4,1
sma100,2,5,70,3,2,0,100,-0.507,0.796,22.9,55,-0.150,0.937,31.5,-10.8,2
sma100,2,5,70,3,2,24,100,-0.507,0.796,22.9,55,-0.150,0.937,31.5,-10.8,2
sma100,2,5,70,3,2,48,100,-0.507,0.796,22.9,55,-0.150,0.937,31.5,-10.8,2
