guard,coreLen,coreTh,exitTh,tp,sl,maxBars,trainN,trainExp,trainPF,trainWin,testN,testExp,testPF,testWin,testDD,robust
none,2,5,60,3,5,0,2426,-0.399,0.759,56.3,947,-0.441,0.664,58.4,-63.8,0
none,2,5,60,3,5,24,2426,-0.399,0.759,56.3,947,-0.441,0.664,58.4,-63.8,0
none,2,5,60,3,5,48,2426,-0.399,0.759,56.3,947,-0.441,0.664,58.4,-63.8,0
none,2,5,70,0,2,0,3160,-0.357,0.730,36.8,1255,-0.417,0.652,42.2,-68.8,0
none,2,5,70,0,2,24,3160,-0.357,0.730,36.8,1255,-0.417,0.652,42.2,-68.8,0
none,2,5,70,0,2,48,3160,-0.357,0.730,36.8,1255,-0.417,0.652,42.2,-68.8,0
none,2,5,70,0,3,0,2796,-0.368,0.769,45.6,1074,-0.451,0.675,50.4,-68.1,0
none,2,5,70,0,3,24,2796,-0.368,0.769,45.6,1074,-0.451,0.675,50.4,-68.1,0
none,2,5,70,0,3,48,2796,-0.368,0.769,45.6,1074,-0.451,0.675,50.4,-68.1,0
none,2,5,70,0,5,0,2390,-0.346,0.812,54.9,936,-0.452,0.704,57.6,-65.6,0
none,2,5,70,0,5,24,2390,-0.346,0.812,54.9,936,-0.452,0.704,57.6,-65.6,0
none,2,5,70,0,5,48,2390,-0.346,0.812,54.9,936,-0.452,0.704,57.6,-65.6,0
none,2,5,70,2,2,0,3161,-0.360,0.712,40.1,1255,-0.393,0.659,44.4,-67.2,0
none,2,5,70,2,2,24,3161,-0.360,0.712,40.1,1255,-0.393,0.659,44.4,-67.2,0
none,2,5,70,2,2,48,3161,-0.360,0.712,40.1,1255,-0.393,0.659,44.4,-67.2,0
none,2,5,70,2,3,0,2798,-0.394,0.732,49.2,1076,-0.447,0.666,52.1,-68.2,0
none,2,5,70,2,3,24,2798,-0.394,0.732,49.2,1076,-0.447,0.666,52.1,-68.2,0
none,2,5,70,2,3,48,2798,-0.394,0.732,49.2,1076,-0.447,0.666,52.1,-68.2,0
none,2,5,70,2,5,0,2398,-0.377,0.773,58.5,939,-0.423,0.703,59.5,-63.6,0
none,2,5,70,2,5,24,2398,-0.377,0.773,58.5,939,-0.423,0.703,59.5,-63.6,0
none,2,5,70,2,5,48,2398,-0.377,0.773,58.5,939,-0.423,0.703,59.5,-63.6,0
none,2,5,70,3,2,0,3160,-0.367,0.719,38.0,1255,-0.434,0.635,42.8,-69.5,0
none,2,5,70,3,2,24,3160,-0.367,0.719,38.0,1255,-0.434,0.635,42.8,-69.5,0
none,2,5,70,3,2,48,3160,-0.367,0.719,38.0,1255,-0.434,0.635,42.8,-69.5,0
none,2,5,70,3,3,0,2796,-0.382,0.755,47.0,1076,-0.488,0.646,50.8,-69.9,0
none,2,5,70,3,3,24,2796,-0.382,0.755,47.0,1076,-0.488,0.646,50.8,-69.9,0
none,2,5,70,3,3,48,2796,-0.382,0.755,47.0,1076,-0.488,0.646,50.8,-69.9,0
none,2,5,70,3,5,0,2394,-0.352,0.801,56.5,938,-0.499,0.668,58.1,-67.5,0
none,2,5,70,3,5,24,2394,-0.352,0.801,56.5,938,-0.499,0.668,58.1,-67.5,0
none,2,5,70,3,5,48,2394,-0.352,0.801,56.5,938,-0.499,0.668,58.1,-67.5,0
none,2,10,60,0,2,0,5633,-0.354,0.715,40.8,2218,-0.326,0.685,48.1,-79.1,0
none,2,10,60,0,2,24,5633,-0.354,0.715,40.8,2218,-0.326,0.685,48.1,-79.1,0
none,2,10,60,0,2,48,5633,-0.354,0.715,40.8,2218,-0.326,0.685,48.1,-79.1,0
none,2,10,60,0,3,0,4894,-0.377,0.743,48.4,1885,-0.355,0.691,54.5,-78.5,0
none,2,10,60,0,3,24,4894,-0.377,0.743,48.4,1885,-0.355,0.691,54.5,-78.5,0
none,2,10,60,0,3,48,4894,-0.377,0.743,48.4,1885,-0.355,0.691,54.5,-78.5,0
none,2,10,60,0,5,0,4116,-0.381,0.770,55.6,1605,-0.325,0.725,59.4,-72.2,0
none,2,10,60,0,5,24,4116,-0.381,0.770,55.6,1605,-0.325,0.725,59.4,-72.2,0
none,2,10,60,0,5,48,4116,-0.381,0.770,55.6,1605,-0.325,0.725,59.4,-72.2,0
none,2,10,60,2,2,0,5637,-0.347,0.712,42.6,2221,-0.332,0.676,48.7,-79.3,0
none,2,10,60,2,2,24,5637,-0.347,0.712,42.6,2221,-0.332,0.676,48.7,-79.3,0
none,2,10,60,2,2,48,5637,-0.347,0.712,42.6,2221,-0.332,0.676,48.7,-79.3,0
none,2,10,60,2,3,0,4901,-0.388,0.725,50.3,1889,-0.361,0.681,55.2,-78.6,0
none,2,10,60,2,3,24,4901,-0.388,0.725,50.3,1889,-0.361,0.681,55.2,-78.6,0
none,2,10,60,2,3,48,4901,-0.388,0.725,50.3,1889,-0.361,0.681,55.2,-78.6,0
none,2,10,60,2,5,0,4126,-0.406,0.743,57.3,1610,-0.336,0.710,60.1,-72.8,0
none,2,10,60,2,5,24,4126,-0.406,0.743,57.3,1610,-0.336,0.710,60.1,-72.8,0
none,2,10,60,2,5,48,4126,-0.406,0.743,57.3,1610,-0.336,0.710,60.1,-72.8,0
none,2,10,60,3,2,0,5633,-0.349,0.717,41.4,2219,-0.340,0.670,48.2,-79.8,0
none,2,10,60,3,2,24,5633,-0.349,0.717,41.4,2219,-0.340,0.670,48.2,-79.8,0
none,2,10,60,3,2,48,5633,-0.349,0.717,41.4,2219,-0.340,0.670,48.2,-79.8,0
none,2,10,60,3,3,0,4894,-0.378,0.740,49.1,1887,-0.374,0.674,54.6,-79.5,0
none,2,10,60,3,3,24,4894,-0.378,0.740,49.1,1887,-0.374,0.674,54.6,-79.5,0
none,2,10,60,3,3,48,4894,-0.378,0.740,49.1,1887,-0.374,0.674,54.6,-79.5,0
none,2,10,60,3,5,0,4117,-0.381,0.765,56.3,1607,-0.349,0.703,59.6,-73.5,0
none,2,10,60,3,5,24,4117,-0.381,0.765,56.3,1607,-0.349,0.703,59.6,-73.5,0
none,2,10,60,3,5,48,4117,-0.381,0.765,56.3,1607,-0.349,0.703,59.6,-73.5,0
none,2,10,70,0,2,0,5588,-0.337,0.748,37.9,2190,-0.324,0.716,45.2,-79.6,0
none,2,10,70,0,2,24,5588,-0.337,0.748,37.9,2190,-0.324,0.716,45.2,-79.6,0
none,2,10,70,0,2,48,5588,-0.337,0.748,37.9,2190,-0.324,0.716,45.2,-79.6,0
none,2,10,70,0,3,0,4831,-0.361,0.774,46.5,1837,-0.356,0.724,52.9,-78.6,0
none,2,10,70,0,3,24,4831,-0.361,0.774,46.5,1837,-0.356,0.724,52.9,-78.6,0
none,2,10,70,0,3,48,4831,-0.361,0.774,46.5,1837,-0.356,0.724,52.9,-78.6,0
none,2,10,70,0,5,0,4008,-0.351,0.807,55.3,1535,-0.322,0.761,59.8,-71.9,0
none,2,10,70,0,5,24,4008,-0.351,0.807,55.3,1535,-0.322,0.761,59.8,-71.9,0
none,2,10,70,0,5,48,4008,-0.351,0.807,55.3,1535,-0.322,0.761,59.8,-71.9,0
none,2,10,70,2,2,0,5604,-0.340,0.731,41.0,2198,-0.323,0.706,46.9,-79.4,0
none,2,10,70,2,2,24,5604,-0.340,0.731,41.0,2198,-0.323,0.706,46.9,-79.4,0
none,2,10,70,2,2,48,5604,-0.340,0.731,41.0,2198,-0.323,0.706,46.9,-79.4,0
none,2,10,70,2,3,0,4849,-0.385,0.741,49.8,1851,-0.365,0.707,54.4,-79.2,0
none,2,10,70,2,3,24,4849,-0.385,0.741,49.8,1851,-0.365,0.707,54.4,-79.2,0
none,2,10,70,2,3,48,4849,-0.385,0.741,49.8,1851,-0.365,0.707,54.4,-79.2,0
none,2,10,70,2,5,0,4038,-0.390,0.767,58.4,1552,-0.333,0.743,61.2,-72.7,0
none,2,10,70,2,5,24,4038,-0.390,0.767,58.4,1552,-0.333,0.743,61.2,-72.7,0
none,2,10,70,2,5,48,4038,-0.390,0.767,58.4,1552,-0.333,0.743,61.2,-72.7,0
none,2,10,70,3,2,0,5592,-0.338,0.742,39.2,2192,-0.348,0.691,45.6,-81.1,0
none,2,10,70,3,2,24,5592,-0.338,0.742,39.2,2192,-0.348,0.691,45.6,-81.1,0
none,2,10,70,3,2,48,5592,-0.338,0.742,39.2,2192,-0.348,0.691,45.6,-81.1,0
none,2,10,70,3,3,0,4834,-0.365,0.765,48.0,1842,-0.394,0.692,53.2,-80.7,0
none,2,10,70,3,3,24,4834,-0.365,0.765,48.0,1842,-0.394,0.692,53.2,-80.7,0
none,2,10,70,3,3,48,4834,-0.365,0.765,48.0,1842,-0.394,0.692,53.2,-80.7,0
none,2,10,70,3,5,0,4019,-0.361,0.794,56.9,1542,-0.369,0.723,60.1,-74.7,0
none,2,10,70,3,5,24,4019,-0.361,0.794,56.9,1542,-0.369,0.723,60.1,-74.7,0
none,2,10,70,3,5,48,4019,-0.361,0.794,56.9,1542,-0.369,0.723,60.1,-74.7,0
none,2,15,60,0,2,0,7629,-0.291,0.759,42.3,3001,-0.311,0.693,49.2,-87.0,0
none,2,15,60,0,2,24,7629,-0.291,0.759,42.3,3001,-0.311,0.693,49.2,-87.0,0
none,2,15,60,0,2,48,7629,-0.291,0.759,42.3,3001,-0.311,0.693,49.2,-87.0,0
none,2,15,60,0,3,0,6573,-0.302,0.788,49.6,2545,-0.343,0.698,54.9,-86.4,0
none,2,15,60,0,3,24,6573,-0.302,0.788,49.6,2545,-0.343,0.698,54.9,-86.4,0
none,2,15,60,0,3,48,6573,-0.302,0.788,49.6,2545,-0.343,0.698,54.9,-86.4,0
none,2,15,60,0,5,0,5453,-0.310,0.807,56.2,2157,-0.329,0.724,59.4,-81.8,0
none,2,15,60,0,5,24,5453,-0.310,0.807,56.2,2157,-0.329,0.724,59.4,-81.8,0
none,2,15,60,0,5,48,5453,-0.310,0.807,56.2,2157,-0.329,0.724,59.4,-81.8,0
none,2,15,60,2,2,0,7645,-0.288,0.754,43.8,3008,-0.314,0.686,49.7,-87.1,0
none,2,15,60,2,2,24,7645,-0.288,0.754,43.8,3008,-0.314,0.686,49.7,-87.1,0
none,2,15,60,2,2,48,7645,-0.288,0.754,43.8,3008,-0.314,0.686,49.7,-87.1,0
none,2,15,60,2,3,0,6598,-0.313,0.772,51.3,2554,-0.346,0.690,55.5,-86.4,0
none,2,15,60,2,3,24,6598,-0.313,0.772,51.3,2554,-0.346,0.690,55.5,-86.4,0
none,2,15,60,2,3,48,6598,-0.313,0.772,51.3,2554,-0.346,0.690,55.5,-86.4,0
none,2,15,60,2,5,0,5490,-0.331,0.784,57.8,2167,-0.337,0.711,60.0,-82.4,0
none,2,15,60,2,5,24,5490,-0.331,0.784,57.8,2167,-0.337,0.711,60.0,-82.4,0
none,2,15,60,2,5,48,5490,-0.331,0.784,57.8,2167,-0.337,0.711,60.0,-82.4,0
none,2,15,60,3,2,0,7630,-0.289,0.759,42.8,3003,-0.323,0.680,49.3,-87.3,0
none,2,15,60,3,2,24,7630,-0.289,0.759,42.8,3003,-0.323,0.680,49.3,-87.3,0
none,2,15,60,3,2,48,7630,-0.289,0.759,42.8,3003,-0.323,0.680,49.3,-87.3,0
none,2,15,60,3,3,0,6577,-0.305,0.783,50.3,2547,-0.358,0.684,54.9,-86.8,0
none,2,15,60,3,3,24,6577,-0.305,0.783,50.3,2547,-0.358,0.684,54.9,-86.8,0
none,2,15,60,3,3,48,6577,-0.305,0.783,50.3,2547,-0.358,0.684,54.9,-86.8,0
none,2,15,60,3,5,0,5464,-0.310,0.803,57.0,2160,-0.347,0.706,59.5,-82.6,0
none,2,15,60,3,5,24,5464,-0.310,0.803,57.0,2160,-0.347,0.706,59.5,-82.6,0
none,2,15,60,3,5,48,5464,-0.310,0.803,57.0,2160,-0.347,0.706,59.5,-82.6,0
none,2,15,70,0,2,0,7505,-0.276,0.790,39.1,2933,-0.309,0.723,46.2,-87.6,0
none,2,15,70,0,2,24,7505,-0.276,0.790,39.1,2933,-0.309,0.723,46.2,-87.6,0
none,2,15,70,0,2,48,7505,-0.276,0.790,39.1,2933,-0.309,0.723,46.2,-87.6,0
none,2,15,70,0,3,0,6398,-0.289,0.817,47.5,2449,-0.334,0.735,53.7,-86.3,0
none,2,15,70,0,3,24,6398,-0.289,0.817,47.5,2449,-0.334,0.735,53.7,-86.3,0
none,2,15,70,0,3,48,6398,-0.289,0.817,47.5,2449,-0.334,0.735,53.7,-86.3,0
none,2,15,70,0,5,0,5216,-0.295,0.836,55.6,2029,-0.283,0.786,60.1,-78.9,0
none,2,15,70,0,5,24,5216,-0.295,0.836,55.6,2029,-0.283,0.786,60.1,-78.9,0
none,2,15,70,0,5,48,5216,-0.295,0.836,55.6,2029,-0.283,0.786,60.1,-78.9,0
none,2,15,70,2,2,0,7547,-0.283,0.771,42.0,2949,-0.306,0.717,47.7,-87.4,0
none,2,15,70,2,2,24,7547,-0.283,0.771,42.0,2949,-0.306,0.717,47.7,-87.4,0
none,2,15,70,2,2,48,7547,-0.283,0.771,42.0,2949,-0.306,0.717,47.7,-87.4,0
none,2,15,70,2,3,0,6457,-0.310,0.788,50.6,2472,-0.343,0.721,55.0,-86.7,0
none,2,15,70,2,3,24,6457,-0.310,0.788,50.6,2472,-0.343,0.721,55.0,-86.7,0
none,2,15,70,2,3,48,6457,-0.310,0.788,50.6,2472,-0.343,0.721,55.0,-86.7,0
none,2,15,70,2,5,0,5298,-0.327,0.803,58.6,2055,-0.304,0.764,61.1,-80.2,0
none,2,15,70,2,5,24,5298,-0.327,0.803,58.6,2055,-0.304,0.764,61.1,-80.2,0
none,2,15,70,2,5,48,5298,-0.327,0.803,58.6,2055,-0.304,0.764,61.1,-80.2,0
none,2,15,70,3,2,0,7514,-0.276,0.785,40.4,2939,-0.326,0.704,46.6,-88.3,0
none,2,15,70,3,2,24,7514,-0.276,0.785,40.4,2939,-0.326,0.704,46.6,-88.3,0
none,2,15,70,3,2,48,7514,-0.276,0.785,40.4,2939,-0.326,0.704,46.6,-88.3,0
none,2,15,70,3,3,0,6414,-0.292,0.809,48.9,2456,-0.364,0.709,54.0,-87.5,0
none,2,15,70,3,3,24,6414,-0.292,0.809,48.9,2456,-0.364,0.709,54.0,-87.5,0
none,2,15,70,3,3,48,6414,-0.292,0.809,48.9,2456,-0.364,0.709,54.0,-87.5,0
none,2,15,70,3,5,0,5251,-0.294,0.830,57.2,2039,-0.322,0.753,60.4,-81.4,0
none,2,15,70,3,5,24,5251,-0.294,0.830,57.2,2039,-0.322,0.753,60.4,-81.4,0
none,2,15,70,3,5,48,5251,-0.294,0.830,57.2,2039,-0.322,0.753,60.4,-81.4,0
none,3,5,60,0,2,0,978,-0.263,0.787,31.1,381,-0.470,0.674,33.7,-37.6,1
none,3,5,60,0,2,24,978,-0.263,0.787,31.1,381,-0.470,0.674,33.7,-37.6,1
none,3,5,60,0,2,48,978,-0.263,0.787,31.1,381,-0.470,0.674,33.7,-37.6,1
none,3,5,60,0,3,0,881,-0.316,0.798,39.5,331,-0.563,0.692,41.4,-39.8,1
none,3,5,60,0,3,24,881,-0.316,0.798,39.5,331,-0.570,0.690,41.4,-39.8,1
none,3,5,60,0,3,48,881,-0.316,0.798,39.5,331,-0.563,0.692,41.4,-39.8,1
none,3,5,60,0,5,0,748,-0.312,0.838,50.8,289,-0.547,0.749,51.4,-38.3,1
none,3,5,60,0,5,24,748,-0.312,0.838,50.8,289,-0.554,0.747,51.4,-38.6,1
none,3,5,60,0,5,48,748,-0.312,0.838,50.8,289,-0.547,0.749,51.4,-38.3,1
none,3,5,60,2,2,0,978,-0.325,0.742,36.2,381,-0.494,0.635,37.6,-37.5,0
none,3,5,60,2,2,24,978,-0.325,0.742,36.2,381,-0.494,0.635,37.6,-37.5,0
none,3,5,60,2,2,48,978,-0.325,0.742,36.2,381,-0.494,0.635,37.6,-37.5,0
none,3,5,60,2,3,0,881,-0.402,0.735,45.1,331,-0.708,0.595,44.0,-42.7,0
none,3,5,60,2,3,24,881,-0.402,0.735,45.1,331,-0.708,0.595,44.0,-42.7,0
none,3,5,60,2,3,48,881,-0.402,0.735,45.1,331,-0.708,0.595,44.0,-42.7,0
none,3,5,60,2,5,0,748,-0.350,0.800,56.8,289,-0.743,0.624,54.2,-43.2,0
none,3,5,60,2,5,24,748,-0.350,0.800,56.8,289,-0.743,0.624,54.2,-43.2,0
none,3,5,60,2,5,48,748,-0.350,0.800,56.8,289,-0.743,0.624,54.2,-43.2,0
none,3,5,60,3,2,0,978,-0.306,0.761,33.3,381,-0.518,0.628,35.4,-38.3,0
none,3,5,60,3,2,24,978,-0.306,0.761,33.3,381,-0.518,0.628,35.4,-38.3,0
none,3,5,60,3,2,48,978,-0.306,0.761,33.3,381,-0.518,0.628,35.4,-38.3,0
none,3,5,60,3,3,0,881,-0.366,0.768,42.1,331,-0.684,0.618,42.3,-42.1,0
none,3,5,60,3,3,24,881,-0.366,0.768,42.1,331,-0.691,0.616,42.3,-42.1,0
none,3,5,60,3,3,48,881,-0.366,0.768,42.1,331,-0.684,0.618,42.3,-42.1,0
none,3,5,60,3,5,0,748,-0.282,0.844,54.4,289,-0.778,0.625,52.2,-43.2,0
none,3,5,60,3,5,24,748,-0.282,0.844,54.4,289,-0.785,0.623,52.2,-43.5,0
none,3,5,60,3,5,48,748,-0.282,0.844,54.4,289,-0.778,0.625,52.2,-43.2,0
none,3,5,70,0,2,0,977,-0.324,0.759,25.6,380,-0.457,0.701,30.0,-39.8,1
none,3,5,70,0,2,24,977,-0.321,0.761,25.7,381,-0.458,0.699,30.2,-39.7,1
none,3,5,70,0,2,48,977,-0.324,0.759,25.6,380,-0.457,0.701,30.0,-39.8,1
none,3,5,70,0,3,0,881,-0.443,0.752,33.8,330,-0.532,0.727,38.9,-40.8,1
none,3,5,70,0,3,24,881,-0.439,0.753,33.9,331,-0.539,0.722,39.1,-40.8,1
none,3,5,70,0,3,48,881,-0.443,0.752,33.8,330,-0.532,0.727,38.9,-40.8,1
none,3,5,70,0,5,0,743,-0.457,0.796,46.7,289,-0.576,0.764,50.8,-41.4,1
none,3,5,70,0,5,24,743,-0.450,0.797,46.7,289,-0.596,0.756,50.4,-42.1,1
none,3,5,70,0,5,48,743,-0.457,0.796,46.7,289,-0.576,0.764,50.8,-41.4,1
none,3,5,70,2,2,0,978,-0.356,0.727,34.2,381,-0.497,0.646,36.5,-38.6,0
none,3,5,70,2,2,24,978,-0.356,0.727,34.2,381,-0.497,0.646,36.5,-38.6,0
none,3,5,70,2,2,48,978,-0.356,0.727,34.2,381,-0.497,0.646,36.5,-38.6,0
none,3,5,70,2,3,0,881,-0.459,0.719,43.2,331,-0.718,0.601,43.7,-43.9,0
none,3,5,70,2,3,24,881,-0.460,0.718,43.1,331,-0.718,0.601,43.7,-43.9,0
none,3,5,70,2,3,48,881,-0.459,0.719,43.2,331,-0.718,0.601,43.7,-43.9,0
none,3,5,70,2,5,0,745,-0.473,0.760,55.4,289,-0.785,0.634,55.6,-45.3,0
none,3,5,70,2,5,24,745,-0.471,0.760,55.3,289,-0.792,0.631,55.2,-45.5,0
none,3,5,70,2,5,48,745,-0.473,0.760,55.4,289,-0.785,0.634,55.6,-45.3,0
none,3,5,70,3,2,0,977,-0.354,0.739,30.1,380,-0.532,0.641,33.0,-39.6,0
none,3,5,70,3,2,24,977,-0.354,0.739,30.1,381,-0.533,0.639,33.2,-39.5,0
none,3,5,70,3,2,48,977,-0.354,0.739,30.1,380,-0.532,0.641,33.0,-39.6,0
none,3,5,70,3,3,0,881,-0.470,0.730,38.7,330,-0.688,0.633,41.3,-42.1,0
none,3,5,70,3,3,24,881,-0.472,0.729,38.6,331,-0.695,0.629,41.5,-42.4,0
none,3,5,70,3,3,48,881,-0.470,0.730,38.7,330,-0.688,0.633,41.3,-42.1,0
none,3,5,70,3,5,0,743,-0.436,0.791,52.2,289,-0.805,0.645,53.2,-44.1,0
none,3,5,70,3,5,24,743,-0.434,0.791,52.1,289,-0.825,0.637,52.9,-44.8,0
none,3,5,70,3,5,48,743,-0.436,0.791,52.2,289,-0.805,0.645,53.2,-44.1,0
none,3,10,60,0,2,0,2538,-0.268,0.805,33.2,994,-0.436,0.669,38.0,-62.9,0
none,3,10,60,0,2,24,2538,-0.268,0.805,33.2,994,-0.436,0.669,38.0,-62.9,0
none,3,10,60,0,2,48,2538,-0.268,0.805,33.2,994,-0.436,0.669,38.0,-62.9,0
none,3,10,60,0,3,0,2227,-0.299,0.827,41.7,840,-0.484,0.689,47.9,-63.0,0
none,3,10,60,0,3,24,2227,-0.299,0.827,41.7,840,-0.484,0.689,47.9,-63.0,0
none,3,10,60,0,3,48,2227,-0.299,0.827,41.7,840,-0.484,0.689,47.9,-63.0,0
none,3,10,60,0,5,0,1866,-0.250,0.874,52.2,711,-0.484,0.727,57.1,-59.0,0
none,3,10,60,0,5,24,1866,-0.250,0.874,52.2,711,-0.486,0.726,57.1,-59.2,0
none,3,10,60,0,5,48,1866,-0.250,0.874,52.2,711,-0.484,0.727,57.1,-59.0,0
none,3,10,60,2,2,0,2539,-0.318,0.752,37.8,995,-0.416,0.666,41.6,-61.4,0
none,3,10,60,2,2,24,2539,-0.318,0.752,37.8,995,-0.416,0.666,41.6,-61.4,0
none,3,10,60,2,2,48,2539,-0.318,0.752,37.8,995,-0.416,0.666,41.6,-61.4,0
none,3,10,60,2,3,0,2231,-0.356,0.770,47.0,842,-0.503,0.659,50.8,-63.7,0
none,3,10,60,2,3,24,2231,-0.356,0.770,47.0,842,-0.503,0.659,50.8,-63.7,0
none,3,10,60,2,3,48,2231,-0.356,0.770,47.0,842,-0.503,0.659,50.8,-63.7,0
none,3,10,60,2,5,0,1872,-0.347,0.805,56.9,716,-0.452,0.713,60.5,-56.6,0
none,3,10,60,2,5,24,1872,-0.347,0.805,56.9,716,-0.454,0.712,60.5,-56.7,0
none,3,10,60,2,5,48,1872,-0.347,0.805,56.9,716,-0.452,0.713,60.5,-56.6,0
none,3,10,60,3,2,0,2539,-0.307,0.773,35.2,994,-0.469,0.641,39.0,-64.1,0
none,3,10,60,3,2,24,2539,-0.307,0.773,35.2,994,-0.469,0.641,39.0,-64.1,0
none,3,10,60,3,2,48,2539,-0.307,0.773,35.2,994,-0.469,0.641,39.0,-64.1,0
none,3,10,60,3,3,0,2230,-0.337,0.798,44.1,840,-0.564,0.638,48.3,-66.2,0
none,3,10,60,3,3,24,2230,-0.337,0.798,44.1,840,-0.564,0.638,48.3,-66.2,0
none,3,10,60,3,3,48,2230,-0.337,0.798,44.1,840,-0.564,0.638,48.3,-66.2,0
none,3,10,60,3,5,0,1869,-0.290,0.846,54.8,712,-0.584,0.665,57.6,-63.3,0
none,3,10,60,3,5,24,1869,-0.290,0.846,54.8,712,-0.586,0.664,57.6,-63.4,0
none,3,10,60,3,5,48,1869,-0.290,0.846,54.8,712,-0.584,0.665,57.6,-63.3,0
none,3,10,70,0,2,0,2526,-0.277,0.810,28.9,990,-0.467,0.675,33.2,-64.5,0
none,3,10,70,0,2,24,2526,-0.277,0.811,28.9,992,-0.465,0.676,33.3,-64.3,0
none,3,10,70,0,2,48,2526,-0.277,0.810,28.9,990,-0.467,0.675,33.2,-64.5,0
none,3,10,70,0,3,0,2213,-0.319,0.830,37.5,835,-0.517,0.702,43.7,-64.5,0
none,3,10,70,0,3,24,2213,-0.317,0.831,37.5,837,-0.515,0.703,43.8,-64.3,0
none,3,10,70,0,3,48,2213,-0.319,0.830,37.5,835,-0.517,0.702,43.7,-64.5,0
none,3,10,70,0,5,0,1832,-0.333,0.855,48.4,693,-0.479,0.762,54.4,-60.5,0
none,3,10,70,0,5,24,1835,-0.325,0.858,48.5,695,-0.479,0.762,54.5,-60.6,0
none,3,10,70,0,5,48,1832,-0.333,0.855,48.4,693,-0.479,0.762,54.4,-60.5,0
none,3,10,70,2,2,0,2532,-0.300,0.773,36.5,994,-0.440,0.668,39.0,-62.8,0
none,3,10,70,2,2,24,2532,-0.300,0.772,36.4,994,-0.440,0.668,39.0,-62.8,0
none,3,10,70,2,2,48,2532,-0.300,0.773,36.5,994,-0.440,0.668,39.0,-62.8,0
none,3,10,70,2,3,0,2222,-0.339,0.790,46.2,839,-0.538,0.664,48.6,-65.5,0
none,3,10,70,2,3,24,2222,-0.338,0.790,46.1,839,-0.538,0.664,48.6,-65.5,0
none,3,10,70,2,3,48,2222,-0.339,0.790,46.2,839,-0.538,0.664,48.6,-65.5,0
none,3,10,70,2,5,0,1848,-0.362,0.811,56.8,702,-0.468,0.733,59.7,-57.7,0
none,3,10,70,2,5,24,1851,-0.359,0.813,56.7,702,-0.471,0.732,59.7,-57.9,0
none,3,10,70,2,5,48,1848,-0.362,0.811,56.8,702,-0.468,0.733,59.7,-57.7,0
none,3,10,70,3,2,0,2529,-0.303,0.786,32.8,990,-0.504,0.645,35.0,-66.3,0
none,3,10,70,3,2,24,2529,-0.303,0.785,32.7,992,-0.502,0.646,35.1,-66.1,0
none,3,10,70,3,2,48,2529,-0.303,0.786,32.8,990,-0.504,0.645,35.0,-66.3,0
